36	65	29	28	31,0	39,0	23,0	13,0	15,5
36	45	23	27	28,0	41,0	26,0	14,0	16,0
42	46	20	26	25,0	42,5	28,3	15,0	17,0
44	48	26	25	26,0	44,0	30,7	15,0	18,0
46	47	33	23	28,0	46,0	33,0	15,0	19,0
42	47	31	22	29,5	47,2	31,0	14,5	19,7
50		34	24	31,0	48,3	29,0	14,0	20,3
54		33	24	31,0	49,5	31,0	16,0	21,0
55		34	24	31,0	50,7	33,0	18,0	22,3
65		34	24	31,0	51,8	32,0	18,7	23,7
64		35	25	31,0	53,0	31,0	19,3	25,0
66		36	25	33,0	53,5	27,0	20,0	26,0
68		37	23	29,0	54,0	30,0	20,0	27,0
70	53	36	23	25,0	54,5	35,0	22,0	28,0
73		38	24	23,0	55,0	40,0	24,0	26,0
75	54	41	24	22,0	51,5	40,5	26,0	24,0
77	54	40	25	22,0	48,0	41,0	25,5	22,0
79	54	38	28	23,0	48,3	34,0	25,0	22,0
78	53	45	31	23,0	48,7	27,0	24,5	22,0
76	53	44	34	26,0	49,0	24,0	24,0	22,0
75	52	46	37	29,0	50,0	19,0	26,5	23,3
84	51	48	40	30,0	51,0	68,0	29,0	24,7
93	52	52	32	35,0	52,0	74,0	31,5	26,0
88	53	50	36	36,0	52,0	73,0	34,0	25,0
89	55	63	38	36,0	50,0	26,0	33,7	24,0
90	55	76	43	39,5	55,0	29,0	33,3	23,0
90	55	62	47	43,0	58,3	27,0	33,0	22,3
89	55	66	49	45,0	61,5	33,0	36,0	21,7
89	54	68	51	47,0	64,8	30,0	39,0	21,0
87	54	70	53	49,0	68,0	33,0	40,0	23,8
82	54	76	58	54,0	59,0	33,0	40,5	26,5
76	50	78	56	59,0	59,2	33,0	41,0	29,3
62	45	80	53	60,0	59,5		42,0	32,0
52	41	82	57	69,0	59,7		43,0	30,0
57	39	90	56	71,5	59,9		40,3	28,0
61	40	91	56	74,0	60,2		37,7	26,0
66	41	92	56	74,0	60,4		35,0	26,3
70	42	92	64	73,0	60,6		33,7	26,7
74	44	95	67	71,0	60,8		32,3	27,0
79	47	116	71	69,0	61,1		31,0	26,3
83	51	109	75	66,0	61,3		31,7	25,7
88	54	115	79	65,3	61,5		32,3	25,0
92	60	118	83	64,7	61,8		33,0	24,5
95	66,5	120	93	64,0	62,0		34,3	24,0
98	73	130	106	54,0	62,2		35,7	23,0
102	82	137	102	50,5	62,5		37,0	22,0
105	92	135	104	47,0	62,7		37,0	21,0
112	100	120	114	46,0	62,9		37,0	20,0
113	102	143	113	44,0	63,1		37,0	21,0
114	111	146	118	42,0	63,4		34,5	22,0
115	91	134	122	41,0	63,6		32,0	23,0
116	102	56	125	41,0	63,8		29,5	23,5
116	97	121	127	40,0	64,1		27,0	24,0
116	101	152	130	40,0	64,3		27,5	25,0
114	101	160	133	41,0	64,5		28,0	26,0
112	106	161	135	42,5	64,8		28,7	29,3
112	107	163	138	44,0	65,0		29,3	32,7
112	109	166	140	45,3	65,2		30,0	36,0
111	111	168	143	46,5	65,4		30,0	36,7
111	112	170	146	47,8	65,7		30,0	37,3
110	110	163	148	49,0	65,9	103,0	32,3	38,0
102		162	151	43,0	66,1	115,5	34,7	40,0
94	104	164	154	37,0	66,4	128,0	37,0	42,0
92		156	156	37,0	66,6	139,0	34,3	44,0
91	111	148	159	39,0	66,8	150,0	31,7	42,5
89	114	146	161	41,0	67,1	106,0	29,0	41,0
87	115	147	164	42,0	67,3	120,7	31,7	40,0
84	115	141	155	45,0	67,5	135,3	34,3	39,0
82	119	134	153	46,0	67,7	150,0	37,0	39,5
82	115	114	172	48,0	68,0	157,0	40,0	40,0
82	125	112	163	53,0	68,2	164,0	43,0	40,0
82	126	111	154	58,0	68,4	160,8	41,7	40,0
90	128	110	155	61,0	68,7	157,6	40,3	41,7
98	125	107	157	65,0	68,9	154,4	39,0	43,3
103	130	105	156	71,5	69,1	151,2	42,0	45,0
107	132	102	159	78,0	69,4	148,0	45,0	46,5
116	136	100	163	82,0	69,6	146,3	49,0	48,0
125	139	97	166	86,0	69,8	144,7	53,0	50,5
126	144	97	166	89,0	70,0	143,0	55,0	53,0
128	144	97	166	95,0	70,3	141,3	57,0	51,7
129	141	98	153	97,0	70,5	139,7	59,0	50,3
126	136	98	157	99,5	70,7	138,0	61,0	49,0
124	142	100	176	102,0	71,0	144,5	63,0	47,5
121	140	105	171	107,0	71,2	151,0	64,0	46,0
121	147	117	171	110,0	61,5	141,7	65,0	45,5
121	147	112	174	113,0	66,2	132,3	73,0	45,0
121	154	122	178	114,0	70,9	123,0	70,0	47,7
121	152	102	182	115,0	75,6	113,7	67,0	50,3
122	149	120	169	113,5	82,2	104,3	90,5	53,0
122	148	125	180	112,0	82,8	95,0	114,0	53,0
122	156	130	190	114,0	83,4	94,1	77,0	53,0
122	159	134	152	117,0	84,0	93,3	76,3	53,0
122	162	160	155	112,0	83,3	92,4	75,7	52,5
122	167	160	140	105,0	82,5	91,6	75,0	52,0
121	161	159	138	97,0	81,8	90,7	78,0	53,0
119	165	154	144	95,0	81,0	89,9	81,0	54,0
120	155	146	152	91,0	80,3	89,0	84,0	55,0
122	155	150	159	78,0	79,5	89,5	81,5	57,7
123	154	140	163	65,0	78,8	90,0	79,0	60,3
124	150	134	166	60,5	78,0	89,0	82,5	63,0
125	152	135	170	56,0	77,3	88,0	86,0	65,0
127	149	135	152	56,0	76,5	87,0	88,7	67,0
128	154	136	158	56,0	75,8	86,0	91,3	69,0
129	157	129	162	56,0	75,0	85,3	94,0	70,0
130	160	115	166	56,5	79,2	84,7	88,5	58,5
132	166	106	170	57,0	83,4	84,0	83,0	47,0
133	159	97	158	57,0	87,7	83,8	73,0	46,0
134	162	82	151	57,0	91,9	83,5	63,0	45,0
136	158	73	144	57,0	96,1	83,3	51,0	43,0
137	154	71	148	57,0	100,3	83,0	39,0	41,0
138	163	69	132	61,0	104,5		27,0	42,5
139	153	70	142	63,0	108,7		27,5	44,0
141	149	70	141	64,0	113,0		28,0	45,0
142	156	113	141	57,5	117,2		27,9	46,0
143	158	70	137	51,0	121,4		27,9	47,0
145	159	65	132	57,0	125,6		27,8	48,0
