32	31,0	33,0	16,3		12,0
18	30,0	33,0	16,3		12,0
22	30,0	31,0	16,4		12,0
26	30,7	30,0	16,4		12,0
30	31,3	30,0	16,5		11,0
34	32,0	29,3	16,5		11,1
35	30,5	29,0	16,6		11,3
65	29,0	30,0	16,6		11,4
26	31,0	31,0	16,7		11,6
32	32,0	33,0	16,7		11,7
30	33,0	34,0	16,8		11,9
30	35,0	36,0	16,8		12,0
29	36,0	39,0	16,9		12,3
29	37,0	40,0	16,9		12,5
32	39,0	40,5	17,0		12,8
41	37,0	41,0	17,0		13,0
51	35,0	39,0	17,1		13,3
60	33,0	38,0	17,1		13,5
35	30,5	36,0	17,2		13,8
37	28,0	34,0	17,2		14,0
38	28,0	32,5	17,3		14,0
62	28,0	31,0	17,3		14,3
35	30,0	35,7	17,4		14,6
47	28,0	31,0	17,4		14,9
45	29,0	27,0	17,5	16,0	15,1
42	29,5	27,0	17,5	15,0	15,4
43	30,0	28,5	17,6	15,0	15,7
44	29,0	28,0	17,6	15,0	16,0
45	30,0	26,0	17,7	15,0	16,3
38	31,0	27,0	17,7	15,0	16,7
39	31,0	30,0	17,8	90,0	17,0
37	33,0	31,0	17,8	15,0	17,0
35	34,0	29,0	17,9	76,0	17,0
35	35,0	28,0	17,9	16,0	17,0
35	36,0	27,3	18,0	33,0	17,0
35	36,0	27,0	18,0	24,0	17,0
36	36,0	31,0	18,1	15,0	17,0
37	36,0	33,0	18,1	15,5	17,0
37	36,0	32,3	18,2	16,0	17,0
38	32,0	32,0	18,2	15,0	17,3
38	30,0	32,0	18,3	14,0	17,7
39	31,5	32,5	18,3	15,3	18,0
39	33,0	32,8	18,4	16,7	18,0
39	33,0	33,0	18,4	18,0	18,0
40	33,0	32,3	18,5	17,7	18,0
40	33,0	32,0	18,5	17,3	17,5
40	33,3	31,0	18,6	17,0	17,0
41	33,5	30,0	18,6	22,0	17,5
41	33,8	29,0	18,7	21,3	18,0
41	34,0	28,5	18,7	20,7	19,0
40	33,0	28,0	18,8	20,0	20,0
39	32,0	29,0	18,8	20,0	21,0
39	31,0	29,0	18,9	20,0	19,7
40	30,0	32,0	18,9	20,5	18,3
40	29,0	32,0	19,0	21,0	17,0
40	28,0	31,0	19,0	20,0	16,5
41	27,0	30,5	19,0	19,0	16,0
42	25,0	30,0	18,3	18,0	16,3
41	25,5	29,0	17,7	18,5	16,7
39	26,0	28,0	17,0	19,0	17,0
39	25,5	27,0	16,0	17,7	17,0
40	25,0	27,0	16,0	16,3	17,0
40	24,0	27,7	16,0	15,0	17,0
41	25,0	28,0	22,0	15,0	17,3
42	27,0	28,0	19,0	15,0	17,7
43	28,0	25,3	18,0	15,0	18,0
37	28,0	24,0	18,0	15,0	17,0
36	27,0	26,0	18,0	15,0	16,0
35	28,0	27,0	19,0	15,0	15,0
40	27,0	27,6	18,0	16,6	14,0
37	29,6	28,2	17,0	18,2	14,0
36	30,9	28,5	18,0	19,8	14,0
35	32,2	29,2	18,0	21,4	14,0
32	34,8	29,8	20,0	23,0	15,3
36	37,4	30,1	18,0	21,7	16,7
40	40,0	30,7	26,0	20,3	18,0
43	42,0	31,0	17,0	19,0	17,3
39	47,0	34,1	18,0	18,7	16,5
40	48,0	35,6	19,0	18,3	15,8
67	49,0	37,2	20,0	18,0	15,0
57	52,0	38,7	22,0	21,3	15,0
47	50,0	40,3	23,5	24,7	15,0
52	48,0	41,8	25,0	28,0	15,0
55	48,0	43,4	32,0	25,7	15,0
46	42,5	44,9	26,0	23,3	15,0
46	37,0	46,5	24,0	21,0	14,7
46	37,0	48,0	22,0	19,5	14,3
46	36,0	59,7	20,0	18,0	14,0
46	35,5	71,4	20,5	17,0	13,3
46	35,0	77,2	21,0	16,0	12,7
46	37,0	83,1	16,5	16,7	12,0
46	36,5	94,8	12,0	17,3	12,3
46	36,0	100,6	18,0	18,0	12,7
46	35,5	106,5	24,0	20,0	13,0
46	35,0	118,2	24,0	22,0	14,3
46	34,5	124,0	24,0	24,3	15,5
46	34,0	88,0	24,0	26,5	16,75
46	36,7	70,0	24,0	28,8	18
